Provincia,Partido,Localidad,Link Indec,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Población,Latitud,Longitud,Total general
SANTA FE,General Obligado,Florencia,82049060,248,136,0,0,0,1,0,184,5982.0,-28.0427359947317,-59.2187469070082,569
SANTA FE,General Obligado,Guadalupe Norte,82049070,83,0,0,0,0,0,0,0,654.0,-28.9453022044499,-59.5634151929235,83
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,0,0,0,0,0,1,0,85,319.0,-28.759813885955,-59.5772324985847,86
SANTA FE,General Obligado,La Isleta,82049090,0,0,0,0,0,1,0,0,210.0,-28.493935731005,-59.2950745667521,1
SANTA FE,General Obligado,La Sarita,82049100,0,0,0,0,0,0,0,85,483.0,-28.9728525913241,-59.8484991818248,85
SANTA FE,General Obligado,Las Garzas,82049120,84,0,0,0,0,0,0,0,1123.0,-28.8490101824631,-59.5005781021303,84
SANTA FE,General Obligado,Las Toscas,82049130,455,1045,0,255,0,1,0,521,10838.0,-28.3540749299597,-59.2595521000375,2277
SANTA FE,General Obligado,Los Laureles,82049140,0,0,0,0,20,0,0,0,364.0,-29.3701211027814,-59.7378677770758,20
SANTA FE,General Obligado,Malabrigo,82049150,620,924,0,0,160,0,0,91,6734.0,-29.3506755184496,-59.9705883109423,1795
SANTA FE,General Obligado,Paraje San Manuel,82049160,0,0,0,0,0,1,0,0,164.0,-28.8716623885107,-59.86560439575,1
SANTA FE,General Obligado,Reconquista,82049180,522,14065,1,8084,800,2,0,2839,70549.0,-29.1451468389264,-59.6510730563582,26313
SANTA FE,General Obligado,San Antonio de Obligado,82049190,122,132,0,0,0,6,0,5,2579.0,-28.3823470938865,-59.2645742897512,265
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,92,115,0,0,0,0,0,3,2586.0,-28.4202062467088,-59.2556740044459,210
SANTA FE,General Obligado,Villa Ana,82049210,0,0,0,0,0,1,0,0,2696.0,-28.4933207178133,-59.6141214862397,1
SANTA FE,General Obligado,Villa Guillermina,82049220,163,173,0,0,0,1,0,123,4555.0,-28.2450754331528,-59.4547598305134,460
SANTA FE,General Obligado,Villa Ocampo,82049230,2009,1825,0,0,0,1,0,0,15037.0,-28.4904509578913,-59.3587641281681,3835
SANTA FE,General Obligado,Lanteri,82049110,0,0,0,0,0,0,0,300,907.0,-28.8429706211446,-59.6379287718138,300
SANTA FE,General Obligado,Arroyo Ceibal,82049010,0,0,0,0,0,0,0,108,622.0,-28.7250869970621,-59.4804164807602,108
SANTA FE,Iriondo,Barrio Cicarelli,82056010,0,0,0,0,0,0,0,9,28.0,-32.6103776107001,-61.3244409322018,9
SANTA FE,Iriondo,Bustinza,82056020,287,0,0,6,0,0,0,90,1098.0,-32.7399961772877,-61.2915869736645,383
SANTA FE,Iriondo,Cañada de Gómez,82056030,1348,7658,0,341,0,0,0,411,29205.0,-32.8166867292145,-61.3899661468272,9758
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,274,17,0,1,0,0,0,0,1041.0,-32.5112871642714,-61.0305147885477,292
SANTA FE,Iriondo,Classon,82056050,0,0,0,147,0,0,0,21,484.0,-32.4634203095763,-61.2910434085442,168
SANTA FE,Iriondo,Colonia Médici,82056060,0,0,0,0,0,0,0,12,13.0,-32.5988903254118,-61.3767121670301,12
SANTA FE,Iriondo,Correa,82056070,87,991,0,722,0,0,0,35,5792.0,-32.8494610803638,-61.2545569082818,1835
SANTA FE,Iriondo,Larguía,82056080,0,0,0,0,0,0,0,7,54.0,-32.5491600036652,-61.2170944213123,7
SANTA FE,Iriondo,Lucio V. López,82056090,0,5,0,0,0,0,0,31,485.0,-32.7145757,-61.0180654,36
SANTA FE,Iriondo,Oliveros,82056100,2000,0,0,1360,0,0,0,0,3800.0,-32.5758215248523,-60.8553515331513,3360
SANTA FE,Iriondo,Pueblo Andino,82056110,0,756,0,0,0,0,0,414,1784.0,-32.6717914164971,-60.8761806736397,1170
SANTA FE,Iriondo,Salto Grande,82056120,493,0,0,0,0,0,0,89,1944.0,-32.6680220468782,-61.0890486524519,582
SANTA FE,Iriondo,Serodino,82056130,195,0,0,12,0,0,0,112,3263.0,-32.6055740792488,-60.9481762653391,319
SANTA FE,Iriondo,Totoras,82056140,343,0,0,920,0,1,0,131,9054.0,-32.5863515505869,-61.1673292562769,1395
SANTA FE,Iriondo,Villa Eloísa,82056150,563,0,0,457,8,0,0,81,2820.0,-32.9643241574442,-61.5478333256653,1109
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,0,0,0,0,0,37,82.0,-32.633431229414,-60.8208776739619,37
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0,0,0,0,0,1,0,26,326.0,-32.6413858836004,-60.8234183677952,27
SANTA FE,La Capital,Angel Gallardo,82063010,0,0,0,0,0,0,0,23,856.0,-31.5551884917333,-60.6783108244693,23
SANTA FE,La Capital,Arroyo Aguiar,82063020,100,0,0,0,0,0,0,38,751.0,-31.4322203707863,-60.6676588774069,138
SANTA FE,La Capital,Arroyo Leyes,82063030,0,1115,0,88,0,0,0,106,2420.0,-31.5577005393669,-60.5166665613111,1309
SANTA FE,La Capital,Cabal,82063040,0,0,0,0,0,0,0,14,54.0,-31.1039907773825,-60.7271526484511,14
SANTA FE,La Capital,Candioti,82063060,0,0,0,287,0,0,0,1,888.0,-31.3995244031815,-60.7491149288676,288
SANTA FE,La Capital,Emilia,82063070,97,0,0,166,0,0,0,2,691.0,-31.0610951750412,-60.7464379477764,265
SANTA FE,La Capital,Laguna Paiva,82063080,1399,0,0,0,0,0,0,64,12334.0,-31.3092619266382,-60.6607816085928,1463
SANTA FE,La Capital,Llambi Campbell,82063090,151,0,0,0,73,0,0,158,2260.0,-31.1862574038904,-60.7484785939749,382
SANTA FE,La Capital,Monte Vera,82063100,214,0,0,0,0,3,0,0,5726.0,-31.5184864327594,-60.6780997937426,217
SANTA FE,La Capital,Nelson,82063110,316,0,0,1,3,0,0,35,4206.0,-31.2670754515365,-60.7621355398529,355
SANTA FE,La Capital,Recreo,82063140,926,36,0,1882,0,0,0,278,12774.0,-31.4935807560402,-60.735411088708,3122
SANTA FE,La Capital,San José del Rincón,82063160,976,2329,0,498,0,1,0,0,10176.0,-31.6061471114691,-60.569631684875,3804
SANTA FE,La Capital,Santa Fe,82063170,12270,63135,31,53853,1490,11,0,99,391164.0,-31.645164805431,-60.7093147118987,130889
SANTA FE,La Capital,Santo Tomé,82063180,13,13,0,1456,11,0,0,585,65684.0,-31.6648423299398,-60.7626399841519,2078
SANTA FE,La Capital,Sauce Viejo,82063190,671,0,0,217,0,0,0,63,7953.0,-31.7630683465248,-60.8898606108667,951
SANTA FE,Las Colonias,Cavour,82070010,0,0,0,0,0,0,0,3,137.0,-31.3666330323604,-61.0172254853249,3
SANTA FE,Las Colonias,Cululú,82070020,0,0,0,0,0,0,0,24,97.0,-31.2053110846326,-60.9314003415917,24
SANTA FE,Las Colonias,Elisa,82070030,0,0,0,252,0,0,0,0,1490.0,-30.6980797094538,-61.0487593646417,252
SANTA FE,Las Colonias,Empalme San Carlos,82070040,0,0,0,0,0,0,0,13,125.0,-31.5487780871674,-60.8127223355579,13
SANTA FE,Las Colonias,Esperanza,82070050,1120,8092,0,48,0,3,0,422,40145.0,-31.4505966144136,-60.9310068119638,9685
SANTA FE,Las Colonias,Felicia,82070060,0,0,0,0,0,0,0,433,1788.0,-31.246393987915,-61.2128816673977,433
SANTA FE,Las Colonias,Franck,82070070,142,0,0,162,0,0,0,101,5109.0,-31.5888736174502,-60.9388945830321,405
SANTA FE,Las Colonias,Grutly,82070080,93,0,0,0,0,0,0,21,545.0,-31.2705026899597,-61.0727542695818,114
SANTA FE,Las Colonias,Hipatia,82070090,0,0,0,0,0,0,0,53,310.0,-31.1282518725208,-61.0327676754247,53
SANTA FE,Las Colonias,Humboldt,82070100,229,0,0,24,2,0,0,195,3999.0,-31.4009210645041,-61.0825515659905,450
SANTA FE,Las Colonias,La Pelada,82070120,0,0,0,106,0,0,0,96,1037.0,-30.8679477693336,-60.9718116807155,202
SANTA FE,Las Colonias,Las Tunas,82070130,3,0,0,108,0,1,0,0,360.0,-31.5722370638803,-60.9959287992772,112
SANTA FE,Las Colonias,María Luisa,82070140,0,0,0,0,0,0,0,167,579.0,-31.0126440481519,-60.9114327492504,167
SANTA FE,Las Colonias,Matilde,82070150,88,0,0,0,0,0,0,68,754.0,-31.7932160880623,-60.9818059784844,156
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,0,0,0,72,0,0,5,425.0,-31.3468823835409,-61.235725734005,155
SANTA FE,Las Colonias,OTROS,Sin Datos,0,0,0,0,0,0,0,16,,,,16
SANTA FE,Las Colonias,Pilar,82070170,112,0,0,10,0,0,0,2,4705.0,-31.442015817123,-61.2600249614063,124
SANTA FE,Las Colonias,Progreso,82070190,0,0,0,0,0,0,0,617,2118.0,-31.1397689545802,-60.990254156931,617
SANTA FE,Las Colonias,Providencia,82070200,0,0,0,0,0,0,0,136,663.0,-30.9845868369063,-61.0218281498813,136
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,0,0,0,0,0,0,3,1533.0,-31.5721513951563,-61.3782231110791,57
SANTA FE,Las Colonias,San Agustín,82070220,0,0,0,0,0,0,0,83,630.0,-31.6847778866246,-60.9413147450231,83
SANTA FE,Las Colonias,San Carlos Centro,82070230,275,4058,0,10,0,0,0,33,10717.0,-31.7284179989089,-61.0913957859145,4376
SANTA FE,Las Colonias,San Carlos Norte,82070240,0,264,0,1,0,0,0,142,812.0,-31.6743105766747,-61.0762585195433,407
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,702,0,2,0,0,0,6,1927.0,-31.7575954064363,-61.1007514980914,740
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,119,0,0,0,0,742.0,-31.6112124759047,-61.1425180717315,119
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,151,0,0,1622,0,0,0,261,5962.0,-31.5545316682675,-61.078514153956,2034
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,758,0,0,0,0,0,0,2540.0,-31.7657963305203,-61.3210236384566,758
SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,0,0,0,0,0,270,1470.0,-31.1222768363914,-60.8888854567848,270
SANTA FE,Las Colonias,SARMIENTO,82070310,135,0,0,0,130,0,0,159,,,,424
SANTA FE,OTROS,OTROS,Sin Datos,0,0,0,0,2581,0,0,0,,,,2581
SANTA FE,Rosario,Acebal,82084010,23,755,0,36,391,0,0,140,4969.0,-33.2436505576999,-60.837195481459,1345
SANTA FE,Rosario,Álvarez,82084030,9,1393,0,2,134,0,0,0,5417.0,-33.1306253585247,-60.8039626859935,1538
SANTA FE,Rosario,Alvear,82084040,893,3235,0,467,0,0,0,20,2402.0,-33.0614584695641,-60.6159765613734,4615
SANTA FE,Rosario,Arminda,82084060,0,86,0,0,40,0,0,0,288.0,-33.2658615254501,-60.9669188397385,126
SANTA FE,Rosario,Arroyo Seco,82084070,619,4001,0,1490,0,0,0,14,20620.0,-33.1560225761175,-60.5101308080247,6124
SANTA FE,Rosario,Carmen del Sauce,82084080,0,3,0,180,0,0,0,22,531.0,-33.2376879120566,-60.8118679160701,205
SANTA FE,Rosario,Coronel Bogado,82084090,415,0,0,178,0,0,0,0,2204.0,-33.3175115859048,-60.6036347878573,593
SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,48,0,0,0,0,174.0,-33.2466228889596,-60.7649740219949,48
SANTA FE,Rosario,El Caramelo,82084120,71,0,0,497,0,0,0,0,155.0,-33.1288733975401,-60.7130394393533,568
SANTA FE,Rosario,Fighiera,82084130,214,0,0,0,0,0,0,258,4034.0,-33.1950187794417,-60.4706038463519,472
SANTA FE,Rosario,Funes,82084140,1970,6139,1,6677,0,1,0,240,23281.0,-32.922782783063,-60.8121802825957,15028
SANTA FE,Rosario,General Lagos,82084150,400,0,0,1,1,0,0,141,3419.0,-33.1121588884353,-60.5665737837063,543
SANTA FE,Rosario,Granadero Baigorria,82084160,0,4086,0,476,2,0,0,676,36994.0,-32.8613641656775,-60.7062159770827,5240
SANTA FE,Rosario,Ibarlucea,82084170,0,692,0,982,0,0,0,412,3698.0,-32.8512561304404,-60.7884936646076,2086
SANTA FE,Rosario,Pérez,82084210,680,0,0,114,0,4,0,6,26448.0,-32.99881116903,-60.7721592101064,804
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,181,0,1,55,0,0,0,1146.0,-33.1112071010784,-60.7964961630631,237
SANTA FE,Rosario,Pueblo Esther,82084230,397,0,0,842,0,1,0,0,6789.0,-33.0730969403696,-60.5789195429283,1240
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,118,0,0,54,0,0,0,497.0,-33.1744833504332,-60.8971398400989,172
SANTA FE,Rosario,Pueblo Uranga,82084250,20,0,0,162,0,0,0,52,856.0,-33.2645299958204,-60.7083345859989,234
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,25,0,0,0,413.0,-33.1315113496399,-60.5078884705177,25
SANTA FE,Rosario,Rosario,82084270,11512,167666,71,173323,152,2,0,5218,948312.0,-32.9538142575214,-60.6515379354516,357944
SANTA FE,Rosario,Soldini,82084280,70,780,0,0,86,0,0,0,2577.0,-33.0239868445344,-60.7561883192345,936
SANTA FE,Rosario,Villa Amelia,82084290,172,109,0,2,0,0,0,2,835.0,-33.1771929125315,-60.6677297311463,285
SANTA FE,Rosario,Villa del Plata,82084300,0,0,0,231,101,0,0,0,259.0,-33.1271769621356,-60.7090282248961,332
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0,17,0,21,0,0,0,39,80769.0,-33.0224078611601,-60.6336422555152,77
SANTA FE,Rosario,Zavalla,82084320,189,932,0,0,0,0,0,95,4966.0,-33.0215698285974,-60.879303488531,1216
SANTA FE,Rosario,Albarellos,82084020,0,0,0,0,0,0,0,20,253.0,-33.2413031665306,-60.6365751407418,20
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,318,0,0,0,0,0,0,796.0,-33.1854760061025,-60.7228633313771,318
SANTA FE,Rosario,Kilómetro 101,82084180,1,0,0,0,0,1,0,0,36.0,-33.060584803082,-60.6856440118334,2
SANTA FE,Rosario,Arbilla,82084050,31,0,0,0,0,0,0,0,427.0,-33.0919516648506,-60.6993159324653,31
SANTA FE,Rosario,Monte Flores,82084200,9,0,0,0,0,0,0,0,166.0,-33.0800073993365,-60.6355226681116,9
SANTA FE,San Cristóbal,Aguará Grande,82091010,0,0,0,0,0,1,0,2,96.0,-30.1093090599224,-60.9437539322397,3
SANTA FE,San Cristóbal,Ambrosetti,82091020,0,0,0,0,0,1,0,84,905.0,-30.016999568893,-61.5765785011442,85
SANTA FE,San Cristóbal,Arrufo,82091030,140,166,0,137,0,0,0,0,1764.0,-30.2341495301456,-61.7285807001253,443
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0,0,0,0,0,1,0,0,8.0,-29.9827373481556,-61.2428659094376,1
SANTA FE,San Cristóbal,Capivara,82091050,0,0,0,0,0,1,0,0,102.0,-30.4615028173869,-61.2722735128607,1
SANTA FE,San Cristóbal,Ceres,82091060,885,1939,0,0,0,0,0,610,14499.0,-29.8823371283479,-61.9452374270961,3434
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,0,0,78,0,0,0,111,111.0,-30.6691245233432,-61.7896030300364,245
SANTA FE,San Cristóbal,Hersilia,82091120,0,213,0,0,0,0,0,370,2780.0,-30.0056765366847,-61.8396467676821,583
SANTA FE,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,32,665.0,-30.0136747533996,-61.2192947646911,32
SANTA FE,San Cristóbal,La Cabral,82091140,0,0,0,0,1,1,0,2,161.0,-30.0876438007142,-61.1797070550573,4
SANTA FE,San Cristóbal,La Rubia,82091150,0,31,0,0,0,0,0,12,299.0,-30.1113966728017,-61.7927608545145,43
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,0,0,0,0,97,545.0,-30.6326345828984,-61.6277233886562,97
SANTA FE,San Cristóbal,Moisés Ville,82091180,95,352,0,240,0,0,0,1,2318.0,-30.7182008702613,-61.469140085345,688
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,0,48,0,0,0,12,347.0,-30.4901359922347,-61.6348224695165,60
SANTA FE,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,39,79.0,-30.37245992257,-61.1326015812096,39
SANTA FE,San Cristóbal,OTROS,Sin Datos,0,0,0,0,0,0,0,8,,,,8
SANTA FE,San Cristóbal,Palacios,82091210,2,0,0,36,0,0,0,39,245.0,-30.7106694051354,-61.6236952048733,77
SANTA FE,San Cristóbal,San Cristóbal,82091220,658,1154,0,1047,0,1,0,451,14389.0,-30.311687011314,-61.2386444593771,3311
SANTA FE,San Cristóbal,San Guillermo,82091230,887,1478,0,224,0,0,0,248,6747.0,-30.3602098529676,-61.9178272634037,2837
SANTA FE,San Cristóbal,Santurce,82091240,0,0,0,0,0,0,0,33,32.0,-30.1866452738191,-61.178528021881,33
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,201,1083.0,-30.6225538384456,-60.9166112630514,201
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0,6080.0,-30.5361453460922,-61.9616805839765,1560
SANTA FE,San Cristóbal,Villa Saralegui,82091270,0,0,0,0,3,0,0,52,513.0,-30.5427027882285,-60.7477102618236,55
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,0,0,0,0,0,15,220.0,-30.397911889967,-61.6518044215673,15
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,0,0,0,0,0,6,16.0,-30.1449998391803,-61.9147917462344,6
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,0,0,0,12,562.0,-30.3022785889636,-61.9844913702309,12
SANTA FE,San Javier,Alejandra,82098010,0,0,0,0,0,1,0,453,2962.0,-29.9103566747475,-59.8281612200693,454
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,56,142.0,-30.6581364074941,-60.2307356488107,56
SANTA FE,San Javier,Colonia Durán,82098030,0,0,0,0,0,1,0,0,183.0,-29.5607537201086,-59.9270693537131,1
SANTA FE,San Javier,Romang,82098050,0,801,0,2,195,0,0,369,7755.0,-29.5018294527814,-59.7485934535059,1367
SANTA FE,San Javier,San Javier,82098060,0,826,0,96,0,0,0,194,13604.0,-30.5822068409869,-59.9313985183809,1116
SANTA FE,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,329.0,-30.4477825105448,-60.1409356882605,20
SANTA FE,San Jerónimo,Arocena,82105010,0,202,0,0,400,0,0,0,1608.0,-32.0800271942926,-60.9770049639573,602
SANTA FE,San Jerónimo,Barrancas,82105030,1406,0,0,0,0,0,0,0,4650.0,-32.2366357816462,-60.9827401330363,1406
SANTA FE,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,21,1655.0,-31.8320800807618,-60.8719647067245,21
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,262,0,0,0,0,1566.0,-32.1709306189148,-61.1572748282837,262
SANTA FE,San Jerónimo,Centeno,82105080,810,0,0,94,0,0,0,0,2870.0,-32.298023717348,-61.4107241466286,904
SANTA FE,San Jerónimo,Coronda,82105090,464,0,0,3444,215,0,0,684,16873.0,-31.975646712145,-60.9201341188126,4807
SANTA FE,San Jerónimo,Desvío Arijón,82105100,133,0,0,0,0,0,0,43,946.0,-31.8727393656094,-60.8896993521491,176
SANTA FE,San Jerónimo,Díaz,82105110,256,0,0,258,0,0,0,0,1721.0,-32.3750588242506,-61.091442512126,514
SANTA FE,San Jerónimo,Gaboto,82105120,0,0,0,0,201,0,0,240,2788.0,-32.4343760818819,-60.8185390941723,441
SANTA FE,San Jerónimo,Gálvez,82105130,3316,0,0,4304,59,0,0,20,19061.0,-32.0326455920318,-61.2199610274248,7699
SANTA FE,San Jerónimo,Gessler,82105140,107,0,0,105,0,0,0,46,857.0,-31.8770449531764,-61.1288367653984,258
SANTA FE,San Jerónimo,Irigoyen,82105150,0,99,0,0,0,0,0,246,950.0,-32.16077341012,-61.1104258428642,345
SANTA FE,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,26,487.0,-31.9361305275575,-61.0477166860408,26
SANTA FE,San Jerónimo,Loma Alta,82105170,16,0,0,31,0,0,0,0,225.0,-31.9614431890621,-61.1783800456556,47
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,21,332,0,0,0,0,0,0,1368.0,-31.9069668930749,-61.2799295377437,353
SANTA FE,San Jerónimo,Maciel,82105190,430,782,0,0,136,0,0,1,5634.0,-32.4587652553057,-60.8931126475643,1349
SANTA FE,San Jerónimo,Monje,82105200,0,0,0,791,0,0,0,0,1838.0,-32.358735658961,-60.9429043010117,791
SANTA FE,San Jerónimo,San Fabián,82105230,59,115,0,0,0,0,0,67,820.0,-32.1383718722873,-60.9832660246346,241
SANTA FE,San Jerónimo,San Genaro,82105240,278,0,0,1124,0,0,0,57,4070.0,-32.3735383941398,-61.3606569211003,1459
SANTA FE,San Jerónimo,San Genaro Norte,82105250,614,0,0,805,0,0,0,46,4661.0,-32.3658073636946,-61.3401798286706,1465
SANTA FE,San Jerónimo,San Eugenio,82105220,0,23,0,0,0,0,0,0,79.0,-32.0768953861827,-61.1174234926527,23
SANTA FE,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,24,62.0,-30.8575177090903,-60.6486098681792,24
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,71,329.0,-31.1150071573313,-60.5814003944463,71
SANTA FE,San Justo,Esther,82112040,0,0,0,0,0,0,0,11,41.0,-31.0434861128335,-60.6448661369776,11
SANTA FE,San Justo,Gobernador Crespo,82112050,140,1080,0,0,0,0,0,257,5335.0,-30.3648346894928,-60.4011684048308,1477
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,246,327,0,0,0,0,0,31,1963.0,-30.2261579523496,-60.3664968225823,604
SANTA FE,San Justo,Marcelino Escalada,82112080,95,90,0,0,0,0,0,130,1646.0,-30.5819493055119,-60.4693860436357,315
SANTA FE,San Justo,Naré,82112090,0,0,0,0,0,0,0,13,341.0,-30.951076187335,-60.4682102211441,13
SANTA FE,San Justo,OTROS,Sin Datos,0,0,0,0,0,28,0,0,,,,28
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,0,0,0,0,0,0,92,554.0,-30.0384743425904,-60.3152431288441,92
SANTA FE,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,162,550.0,-30.6758153384973,-60.4995553794067,162
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,7,27.0,-30.8905395009228,-60.5751464890853,7
SANTA FE,San Justo,San Justo,82112130,268,2,0,8004,550,0,0,52,21624.0,-30.7908665162845,-60.5940368250334,8876
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,12,0,0,190,67,0,0,140,997.0,-30.1436425790617,-60.3373530550458,409
SANTA FE,San Justo,Videla,82112170,112,0,0,312,0,0,0,33,2027.0,-30.9465032627862,-60.6564412400796,457
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,502.0,-30.3836825866932,-60.3307254883154,22
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,0,0,0,0,26,141.0,-30.3484964424709,-60.5217853393141,26
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,563.0,-30.3493004076432,-60.3040548934806,35
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,0,0,0,0,25,360.0,-30.4486399849806,-60.430070013139,25
SANTA FE,San Lorenzo,Aldao,82119010,0,460,0,0,0,0,0,0,587.0,-32.7069853236032,-60.8179518202362,460
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,2997,1234,1,2899,0,0,0,0,29218.0,-32.8282349449349,-60.7168207550494,7131
SANTA FE,San Lorenzo,Carcarañá,82119030,676,1,0,0,0,0,0,23,16277.0,-32.8588281760163,-61.1523502197425,700
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,0,245,0,0,0,0,857.0,-33.1066175391399,-60.9665015588484,245
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,1828,24,0,871,0,0,0,0,15176.0,-32.7855581880336,-60.7291236444004,2723
SANTA FE,San Lorenzo,Fuentes,82119060,0,0,0,920,0,0,0,20,2791.0,-33.1744416497872,-61.0750536976089,940
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,478,0,0,0,0,0,47,836.0,-32.784870422621,-60.9076379614075,525
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,0,0,0,2602,215,2,0,16,13243.0,-32.7190025958741,-60.7334925388318,2835
SANTA FE,San Lorenzo,Pujato,82119090,819,0,0,0,0,0,0,103,3370.0,-33.0195733543103,-61.0438316490822,922
SANTA FE,San Lorenzo,Ricardone,82119100,353,1010,0,12,0,1,0,22,2570.0,-32.7736805491372,-60.786927658223,1398
SANTA FE,San Lorenzo,Roldán,82119110,1804,1961,0,3034,2,0,0,508,14113.0,-32.9023879302416,-60.9108827950649,7309
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,128,939,0,2,0,0,0,0,2641.0,-32.8787353332163,-61.0243903952404,1069
SANTA FE,San Lorenzo,San Lorenzo,82119130,1106,5121,0,983,0,0,0,50,45958.0,-32.7523069549362,-60.7356209815072,7260
SANTA FE,San Lorenzo,Timbúes,82119140,170,0,0,1207,134,1,0,79,3694.0,-32.6696252682834,-60.7943548240758,1591
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,30,297.0,-32.6429185717722,-60.8177095118801,30
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,1,0,29,2139.0,-33.3139349307156,-61.0570695285482,31
SANTA FE,San Martín,Carlos Pellegrini,82126020,352,736,0,373,0,0,0,53,4971.0,-32.0526642372536,-61.78894991246,1514
SANTA FE,San Martín,Casas,82126030,0,11,0,0,0,0,0,8,729.0,-32.1279976039457,-61.5421282200809,19
SANTA FE,San Martín,Castelar,82126040,0,0,0,30,0,0,0,0,614.0,-31.6691692674795,-62.0899867120516,30
SANTA FE,San Martín,Colonia Belgrano,82126050,0,86,0,278,250,0,0,0,908.0,-31.9118940838345,-61.4023835358505,614
SANTA FE,San Martín,El Trébol,82126070,698,1539,0,1476,0,0,0,4,11086.0,-32.2030242455008,-61.7028944914559,3717
SANTA FE,San Martín,Landeta,82126080,198,217,0,0,0,0,0,0,1357.0,-32.0138147005941,-62.0611771301989,415
